"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-1"	"pa:kaka"	"100-C-30-3"	"100"	"C"	"30"	"3"	81	"Training"	6	1	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"nama:na"	"84-J-0-2"	"84"	"J"	"0"	"2"	82	"Training"	6	2	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"nama:na"	"57-J-0-1"	"57"	"J"	"0"	"1"	83	"Training"	6	3	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"74-C-20-4"	"74"	"C"	"20"	"4"	84	"Training"	6	4	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"pa:kaka"	"57-C-30-1"	"57"	"C"	"30"	"1"	85	"Training"	6	5	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"pa:kaka"	"86-C-30-1"	"86"	"C"	"30"	"1"	86	"Training"	6	6	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"pa:kaka"	"144-C-30-3"	"144"	"C"	"30"	"3"	87	"Training"	6	7	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"nama:na"	"7-J-10-4"	"7"	"J"	"10"	"4"	88	"Training"	6	8	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"nama:na"	"144-J-10-3"	"144"	"J"	"10"	"3"	89	"Training"	6	9	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"84-C-20-2"	"84"	"C"	"20"	"2"	90	"Training"	6	10	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"nama:na"	"94-J-0-2"	"94"	"J"	"0"	"2"	91	"Training"	6	11	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"nama:na"	"74-J-10-4"	"74"	"J"	"10"	"4"	92	"Training"	6	12	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"pa:kaka"	"7-C-20-4"	"7"	"C"	"20"	"4"	93	"Training"	6	13	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"nama:na"	"86-J-0-1"	"86"	"J"	"0"	"1"	94	"Training"	6	14	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"pa:kaka"	"94-C-20-2"	"94"	"C"	"20"	"2"	95	"Training"	6	15	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"nama:na"	"100-J-10-3"	"100"	"J"	"10"	"3"	96	"Training"	6	16	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"nama:na"	"100-J-10-3"	"100"	"J"	"10"	"3"	97	"Training"	7	1	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"nama:na"	"84-J-0-2"	"84"	"J"	"0"	"2"	98	"Training"	7	2	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"7-C-20-4"	"7"	"C"	"20"	"4"	99	"Training"	7	3	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"pa:kaka"	"57-C-30-1"	"57"	"C"	"30"	"1"	100	"Training"	7	4	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"nama:na"	"57-J-0-1"	"57"	"J"	"0"	"1"	101	"Training"	7	5	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
