"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-1"	"fashava"	"93-C-30-1"	"93"	"C"	"30"	"1"	61	"Training"	4	13	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	62	"Training"	4	14	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"fashava"	"144-C-30-3"	"144"	"C"	"30"	"3"	63	"Training"	4	15	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"fashava"	"111-C-30-3"	"111"	"C"	"30"	"3"	64	"Training"	4	16	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"fashava"	"111-C-30-3"	"111"	"C"	"30"	"3"	65	"Training"	5	1	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"za:saha"	"19-J-10-4"	"19"	"J"	"10"	"4"	66	"Training"	5	2	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"za:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	67	"Training"	5	3	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	68	"Training"	5	4	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"fashava"	"144-C-30-3"	"144"	"C"	"30"	"3"	69	"Training"	5	5	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"fashava"	"84-C-20-2"	"84"	"C"	"20"	"2"	70	"Training"	5	6	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"za:saha"	"7-J-10-4"	"7"	"J"	"10"	"4"	71	"Training"	5	7	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"fashava"	"7-C-20-4"	"7"	"C"	"20"	"4"	72	"Training"	5	8	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"za:saha"	"144-J-10-3"	"144"	"J"	"10"	"3"	73	"Training"	5	9	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"93-C-30-1"	"93"	"C"	"30"	"1"	74	"Training"	5	10	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
