"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-3"	"zasaha"	"74-J-10-4"	"74"	"J"	"10"	"4"	113	"Training"	8	1	"8"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	114	"Training"	8	2	"8"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"fasha:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	115	"Training"	8	3	"8"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"za:ha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	116	"Training"	8	4	"8"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"va:fa:va"	"94-C-20-2"	"94"	"C"	"20"	"2"	117	"Training"	8	5	"8"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"vafa:sha"	"27-J-0-1"	"27"	"J"	"0"	"1"	118	"Training"	8	6	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"za:ha:za"	"19-J-10-4"	"19"	"J"	"10"	"4"	119	"Training"	8	7	"8"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"zasaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	120	"Training"	8	8	"8"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"sa:sa:ha"	"111-C-30-3"	"111"	"C"	"30"	"3"	121	"Training"	8	9	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"sa:saza"	"144-J-10-3"	"144"	"J"	"10"	"3"	122	"Training"	8	10	"8"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"fa:fa:va"	"71-C-30-1"	"71"	"C"	"30"	"1"	123	"Training"	8	11	"8"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"fa:fa:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	124	"Training"	8	12	"8"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"fafava"	"85-C-20-2"	"85"	"C"	"20"	"2"	125	"Training"	8	13	"8"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"fafa:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	126	"Training"	8	14	"8"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"zasa:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	127	"Training"	8	15	"8"	"C2"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"fa:sha:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	128	"Training"	8	16	"8"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"fa:fa:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	129	"Training"	9	1	"8"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	130	"Training"	9	2	"8"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"fasha:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	131	"Training"	9	3	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"zasaha"	"74-J-10-4"	"74"	"J"	"10"	"4"	132	"Training"	9	4	"8"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"fafa:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	133	"Training"	9	5	"8"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"sa:sa:ha"	"111-C-30-3"	"111"	"C"	"30"	"3"	134	"Training"	9	6	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"zasaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	135	"Training"	9	7	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"va:fa:va"	"94-C-20-2"	"94"	"C"	"20"	"2"	136	"Training"	9	8	"8"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"za:ha:za"	"19-J-10-4"	"19"	"J"	"10"	"4"	137	"Training"	9	9	"8"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"fa:fa:va"	"71-C-30-1"	"71"	"C"	"30"	"1"	138	"Training"	9	10	"8"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"za:ha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	139	"Training"	9	11	"8"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"vafa:sha"	"27-J-0-1"	"27"	"J"	"0"	"1"	140	"Training"	9	12	"8"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"zasa:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	141	"Training"	9	13	"8"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"sa:saza"	"144-J-10-3"	"144"	"J"	"10"	"3"	142	"Training"	9	14	"8"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"fafava"	"85-C-20-2"	"85"	"C"	"20"	"2"	143	"Training"	9	15	"8"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"fa:sha:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	144	"Training"	9	16	"8"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"fa:fasha"	"84-C-20-2"	"84"	"C"	"20"	"2"	1	"Testing"	1	1	"8"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"zasa:za"	"19-C-20-4"	"19"	"C"	"20"	"4"	2	"Testing"	1	2	"8"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"va:fa:va"	"94-C-20-2"	"94"	"C"	"20"	"2"	3	"Testing"	1	3	"8"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"sa:sa:ha"	"111-C-30-3"	"111"	"C"	"30"	"3"	4	"Testing"	1	4	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"za:ha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	5	"Testing"	1	5	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"fasha:va"	"85-J-0-2"	"85"	"J"	"0"	"2"	6	"Testing"	1	6	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"sa:sa:za"	"128-J-10-3"	"128"	"J"	"10"	"3"	7	"Testing"	1	7	"8"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"vafa:sha"	"27-J-0-1"	"27"	"J"	"0"	"1"	8	"Testing"	1	8	"8"	"C1"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	9	"Testing"	1	9	"8"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"sahaza"	"128-C-30-3"	"128"	"C"	"30"	"3"	10	"Testing"	1	10	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
"2-3"	"za:ha:za"	"19-J-10-4"	"19"	"J"	"10"	"4"	11	"Testing"	1	11	"8"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"zasaha"	"74-J-10-4"	"74"	"J"	"10"	"4"	12	"Testing"	1	12	"8"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"va:shava"	"84-J-0-2"	"84"	"J"	"0"	"2"	13	"Testing"	1	13	"8"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"sa:haza"	"7-C-20-4"	"7"	"C"	"20"	"4"	14	"Testing"	1	14	"8"	"C2"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"sasa:ha"	"7-J-10-4"	"7"	"J"	"10"	"4"	15	"Testing"	1	15	"8"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"fa:fa:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	16	"Testing"	1	16	"8"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"fa:fa:va"	"71-C-30-1"	"71"	"C"	"30"	"1"	17	"Testing"	1	17	"8"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-3"	"fasha:sha"	"57-C-30-1"	"57"	"C"	"30"	"1"	18	"Testing"	1	18	"8"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"vasha:sha"	"57-J-0-1"	"57"	"J"	"0"	"1"	19	"Testing"	1	19	"8"	"C1"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"zasaza"	"144-C-30-3"	"144"	"C"	"30"	"3"	20	"Testing"	1	20	"8"	"C2"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"fafa:sha"	"94-J-0-2"	"94"	"J"	"0"	"2"	21	"Testing"	1	21	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"fa:sha:va"	"27-C-30-1"	"27"	"C"	"30"	"1"	22	"Testing"	1	22	"8"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-3"	"fafava"	"85-C-20-2"	"85"	"C"	"20"	"2"	23	"Testing"	1	23	"8"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-3"	"sa:saza"	"144-J-10-3"	"144"	"J"	"10"	"3"	24	"Testing"	1	24	"8"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-3"	"za:ha:za"	"19-J-10-4"	"19"	"J"	"10"	"4"	25	"Testing"	2	1	"8"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-3"	"vafa:sha"	"27-J-0-1"	"27"	"J"	"0"	"1"	26	"Testing"	2	2	"8"	"C1"	"Left"	"39"	"37"	"J"	"39"
"2-3"	"fa:fa:sha"	"71-J-0-1"	"71"	"J"	"0"	"1"	27	"Testing"	2	3	"8"	"C1"	"Up"	"40"	"38"	"J"	"40"
"2-3"	"za:ha:ha"	"74-C-20-4"	"74"	"C"	"20"	"4"	28	"Testing"	2	4	"8"	"C2"	"Down"	"38"	"40"	"J"	"40"
