"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-5"	"paka:ka"	"94-C-20-2"	"94"	"C"	"20"	"2"	79	"Training"	5	15	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"papata"	"86-J-0-1"	"86"	"J"	"0"	"1"	80	"Training"	5	16	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"ta:pa:ta"	"118-C-20-2"	"118"	"C"	"20"	"2"	81	"Training"	6	1	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"ta:paka"	"86-C-30-1"	"86"	"C"	"30"	"1"	82	"Training"	6	2	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"nama:na"	"87-J-10-4"	"87"	"J"	"10"	"4"	83	"Training"	6	3	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"pakata"	"27-C-30-1"	"27"	"C"	"30"	"1"	84	"Training"	6	4	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"ma:lala"	"7-J-10-4"	"7"	"J"	"10"	"4"	85	"Training"	6	5	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"na:ma:na"	"7-C-20-4"	"7"	"C"	"20"	"4"	86	"Training"	6	6	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"papata"	"86-J-0-1"	"86"	"J"	"0"	"1"	87	"Training"	6	7	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"ma:la:na"	"111-J-10-3"	"111"	"J"	"10"	"3"	88	"Training"	6	8	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"paka:ka"	"94-C-20-2"	"94"	"C"	"20"	"2"	89	"Training"	6	9	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"tapata"	"118-J-0-2"	"118"	"J"	"0"	"2"	90	"Training"	6	10	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"mamala"	"100-J-10-3"	"100"	"J"	"10"	"3"	91	"Training"	6	11	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"tapa:ta"	"94-J-0-2"	"94"	"J"	"0"	"2"	92	"Training"	6	12	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"mama:la"	"100-C-30-3"	"100"	"C"	"30"	"3"	93	"Training"	6	13	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"na:mana"	"111-C-30-3"	"111"	"C"	"30"	"3"	94	"Training"	6	14	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"malana"	"87-C-20-4"	"87"	"C"	"20"	"4"	95	"Training"	6	15	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"pa:ka:ka"	"27-J-0-1"	"27"	"J"	"0"	"1"	96	"Training"	6	16	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"pakata"	"27-C-30-1"	"27"	"C"	"30"	"1"	97	"Training"	7	1	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"na:ma:na"	"7-C-20-4"	"7"	"C"	"20"	"4"	98	"Training"	7	2	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"ta:paka"	"86-C-30-1"	"86"	"C"	"30"	"1"	99	"Training"	7	3	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"malana"	"87-C-20-4"	"87"	"C"	"20"	"4"	100	"Training"	7	4	"7"	"S"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"pa:ka:ka"	"27-J-0-1"	"27"	"J"	"0"	"1"	101	"Training"	7	5	"7"	"P"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"nama:na"	"87-J-10-4"	"87"	"J"	"10"	"4"	102	"Training"	7	6	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"mama:la"	"100-C-30-3"	"100"	"C"	"30"	"3"	103	"Training"	7	7	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"na:mana"	"111-C-30-3"	"111"	"C"	"30"	"3"	104	"Training"	7	8	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"ma:la:na"	"111-J-10-3"	"111"	"J"	"10"	"3"	105	"Training"	7	9	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"papata"	"86-J-0-1"	"86"	"J"	"0"	"1"	106	"Training"	7	10	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"ma:lala"	"7-J-10-4"	"7"	"J"	"10"	"4"	107	"Training"	7	11	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"mamala"	"100-J-10-3"	"100"	"J"	"10"	"3"	108	"Training"	7	12	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"paka:ka"	"94-C-20-2"	"94"	"C"	"20"	"2"	109	"Training"	7	13	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"ta:pa:ta"	"118-C-20-2"	"118"	"C"	"20"	"2"	110	"Training"	7	14	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"tapata"	"118-J-0-2"	"118"	"J"	"0"	"2"	111	"Training"	7	15	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"tapa:ta"	"94-J-0-2"	"94"	"J"	"0"	"2"	112	"Training"	7	16	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"na:mana"	"111-C-30-3"	"111"	"C"	"30"	"3"	113	"Training"	8	1	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"papata"	"86-J-0-1"	"86"	"J"	"0"	"1"	114	"Training"	8	2	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"tapata"	"118-J-0-2"	"118"	"J"	"0"	"2"	115	"Training"	8	3	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"malana"	"87-C-20-4"	"87"	"C"	"20"	"4"	116	"Training"	8	4	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"pakata"	"27-C-30-1"	"27"	"C"	"30"	"1"	117	"Training"	8	5	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"nama:na"	"87-J-10-4"	"87"	"J"	"10"	"4"	118	"Training"	8	6	"7"	"S"	"Down"	"38"	"40"	"J"	"38"
"1-5"	"ta:pa:ta"	"118-C-20-2"	"118"	"C"	"20"	"2"	119	"Training"	8	7	"7"	"P"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"mamala"	"100-J-10-3"	"100"	"J"	"10"	"3"	120	"Training"	8	8	"7"	"S"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"pa:ka:ka"	"27-J-0-1"	"27"	"J"	"0"	"1"	121	"Training"	8	9	"7"	"P"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"ma:lala"	"7-J-10-4"	"7"	"J"	"10"	"4"	122	"Training"	8	10	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"mama:la"	"100-C-30-3"	"100"	"C"	"30"	"3"	123	"Training"	8	11	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"tapa:ta"	"94-J-0-2"	"94"	"J"	"0"	"2"	124	"Training"	8	12	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"paka:ka"	"94-C-20-2"	"94"	"C"	"20"	"2"	125	"Training"	8	13	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"ta:paka"	"86-C-30-1"	"86"	"C"	"30"	"1"	126	"Training"	8	14	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"ma:la:na"	"111-J-10-3"	"111"	"J"	"10"	"3"	127	"Training"	8	15	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"na:ma:na"	"7-C-20-4"	"7"	"C"	"20"	"4"	128	"Training"	8	16	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"na:ma:na"	"7-C-20-4"	"7"	"C"	"20"	"4"	129	"Training"	9	1	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"nama:na"	"87-J-10-4"	"87"	"J"	"10"	"4"	130	"Training"	9	2	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"tapa:ta"	"94-J-0-2"	"94"	"J"	"0"	"2"	131	"Training"	9	3	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"paka:ka"	"94-C-20-2"	"94"	"C"	"20"	"2"	132	"Training"	9	4	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"pakata"	"27-C-30-1"	"27"	"C"	"30"	"1"	133	"Training"	9	5	"7"	"P"	"Down"	"38"	"40"	"J"	"40"
"1-5"	"ta:pa:ta"	"118-C-20-2"	"118"	"C"	"20"	"2"	134	"Training"	9	6	"7"	"P"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"ma:lala"	"7-J-10-4"	"7"	"J"	"10"	"4"	135	"Training"	9	7	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"malana"	"87-C-20-4"	"87"	"C"	"20"	"4"	136	"Training"	9	8	"7"	"S"	"Left"	"39"	"37"	"J"	"37"
"1-5"	"ma:la:na"	"111-J-10-3"	"111"	"J"	"10"	"3"	137	"Training"	9	9	"7"	"S"	"Left"	"39"	"37"	"J"	"39"
"1-5"	"tapata"	"118-J-0-2"	"118"	"J"	"0"	"2"	138	"Training"	9	10	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"na:mana"	"111-C-30-3"	"111"	"C"	"30"	"3"	139	"Training"	9	11	"7"	"S"	"Right"	"37"	"39"	"J"	"39"
"1-5"	"papata"	"86-J-0-1"	"86"	"J"	"0"	"1"	140	"Training"	9	12	"7"	"P"	"Right"	"37"	"39"	"J"	"37"
"1-5"	"mamala"	"100-J-10-3"	"100"	"J"	"10"	"3"	141	"Training"	9	13	"7"	"S"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"ta:paka"	"86-C-30-1"	"86"	"C"	"30"	"1"	142	"Training"	9	14	"7"	"P"	"Up"	"40"	"38"	"J"	"38"
"1-5"	"pa:ka:ka"	"27-J-0-1"	"27"	"J"	"0"	"1"	143	"Training"	9	15	"7"	"P"	"Up"	"40"	"38"	"J"	"40"
"1-5"	"mama:la"	"100-C-30-3"	"100"	"C"	"30"	"3"	144	"Training"	9	16	"7"	"S"	"Down"	"38"	"40"	"J"	"40"
